analysis_family,dataset_id,comparison_id,n,effect_or_delta,raw_p,adjusted_p,interpretive_role
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,1.0,-0.0208333333333333,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,1.0,0.0625,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,1.0,0.0243055555555554,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,1.0,0.048611111111111,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,1.0,0.0277777777777777,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,1.0,0.0104166666666666,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,1.0,-0.0173611111111111,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,1.0,0.0381944444444444,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,1.0,0.0208333333333333,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,1.0,-0.0243055555555555,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,1.0,-0.0416666666666667,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,1.0,-0.0381944444444445,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,1.0,0.0312499999999998,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,1.0,0.0138888888888888,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,1.0,0.0347222222222222,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
